author_id,author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count,communityId,betweenness
57212705551,Costa M.C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Geosciences | Physics,"Chemical Engineering (all) | Chemistry (all) | Physical and Theoretical Chemistry | Fuel Technology | Energy Engineering and Power Technology | Industrial and Manufacturing Engineering | Environmental Chemistry | Physics and Astronomy (all) | Organic Chemistry | Analytical Chemistry | Filtration and Separation | Geotechnical Engineering and Engineering Geology | Geology | Renewable Energy, Sustainability and the Environment | Electronic, Optical and Magnetic Materials | Atomic and Molecular Physics, and Optics | Condensed Matter Physics | Spectroscopy | Materials Chemistry | Environmental Engineering | Safety, Risk, Reliability and Quality",14,11067,572076.8630128659
57212755630,Bertelli-Costa T.,Centro Universitario de Jaguariuna,Jaguariuna,Medicine and Health,Medicine and Health,Applied Psychology,1,5256,0.0
57212759651,Junior O.F.,Fundação Educacional de Fernandópolis,Fernandopolis,Biology,Biology | Other/Unclassified | Geosciences,Ecology | Ecological Modeling | Agricultural and Biological Sciences (miscellaneous) | Nature and Landscape Conservation,1,2636,0.0
57212761483,da Silva A.C.B.,University College London,London,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health | Obstetrics and Gynecology",1,3629,0.0
57212764115,de Lima F.,Universidade Estadual de Campinas,Campinas,Biology,Biology,Genetics,1,8659,0.0
57212767738,Cavalcante A.,Universidade Federal de Vicosa,Vicosa,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,10604,0.0
57212824414,Duarte L.S.,Secretaria de Estado da Saude de Sao Paulo,Sao Paulo,Social Sciences,Social Sciences,Public Administration,1,11073,0.0
57212830174,São José A.R.,Universidade Estadual do Sudoeste da Bahia,Vitoria da Conquista,Biology,Biology | Engineering | Medicine and Health,"Civil and Structural Engineering | Biomedical Engineering | Instrumentation | Mechanical Engineering | Industrial and Manufacturing Engineering | Ecology, Evolution, Behavior and Systematics | Ecology | Plant Science",2,415,0.0
57212849681,Picard C.,Laboratoire Interdisciplinaire de Physique,Grenoble,Chemistry,Chemistry | Engineering,"Physical and Theoretical Chemistry | Surfaces, Coatings and Films | Materials Chemistry",1,11067,0.0
57212855906,Vieira G.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology | Geosciences,Biotechnology | Environmental Science (miscellaneous) | Agricultural and Biological Sciences (miscellaneous),1,2435,0.0
57212864237,Santos L.S.,Universidade Federal do Pará,Belem,Tie: Computer Science | Geosciences,Computer Science | Geosciences | Engineering | Social Sciences,"Computer Science (miscellaneous) | Geography, Planning and Development | Renewable Energy, Sustainability and the Environment | Environmental Science (miscellaneous) | Energy Engineering and Power Technology | Hardware and Architecture | Computer Networks and Communications | Management, Monitoring, Policy and Law",1,7630,0.0
57212866559,Ribeiro Filho P.R.C.F.,Universidade Estadual do Maranhão,Sao Luis,Tie: Computer Science | Geosciences,Computer Science | Geosciences | Engineering | Social Sciences,"Computer Science (miscellaneous) | Geography, Planning and Development | Renewable Energy, Sustainability and the Environment | Environmental Science (miscellaneous) | Energy Engineering and Power Technology | Hardware and Architecture | Computer Networks and Communications | Management, Monitoring, Policy and Law",1,7630,0.0
57212900000,Oliveira M.G.d.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Analytical Chemistry | Filtration and Separation,1,22111,0.0
57212943549,Abdolmaleki K.,"Research Center of Oils and Fats, Kermanshah University of Medical Sciences",Kermanshah,Engineering,Engineering | Chemistry | Biology,Food Science | Industrial and Manufacturing Engineering,1,2259,0.0
57212984015,Greco D.,Universidade Federal de Minas Gerais,Belo Horizonte,Medicine and Health,Medicine and Health,"Endocrinology, Diabetes and Metabolism | Orthopedics and Sports Medicine | Radiology, Nuclear Medicine and Imaging",1,8109,0.0
57213002837,de Cássia Guerreiro Souza E.,Instituto de Tecnologia de Alimentos,Campinas,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,10326,0.0
57213027968,Embury S.H.,Inc,California,Biology,Biology,"Biochemistry, Genetics and Molecular Biology (all)",1,10042,0.0
57213043040,de Aguiar R.,Universidade do Estado de Santa Catarina,Florianopolis,Mathematics and Statistics,Mathematics and Statistics,Applied Mathematics,1,17147,0.0
57213058560,Carvalho V.M.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,History,1,9608,0.0
57213059525,Gomes L.F.,Universidade Federal de São Carlos,Sao Carlos,Engineering,Engineering | Physics | Biology | Chemistry,"Metals and Alloys | Materials Science (all) | Condensed Matter Physics | Biomaterials | Surfaces, Coatings and Films | Mechanics of Materials | Mechanical Engineering | Electronic, Optical and Magnetic Materials | Polymers and Plastics | Ceramics and Composites | Materials Chemistry",5,7630,1472.2818406748888
57213106588,Filho J.S.,A.C.Camargo Cancer Center,Sao Paulo,Medicine and Health,Medicine and Health,Oncology,1,23015,0.0
57213141517,Barbosa L.N.,Universidade Paranaense,Umuarama,Chemistry,Chemistry,Chemistry (all),1,10326,0.0
57213143567,Al-Asadi M.H.,University of Basrah,Basra,Engineering,Engineering | Chemistry | Biology,"Food Science | Safety, Risk, Reliability and Quality",1,2259,0.0
57213154758,Engel E.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Agronomy and Crop Science | Plant Science,1,3200,0.0
57213154806,Tramontano L.,Hôpitaux Universitaires de Genève,Geneva,Biology,Biology | Medicine and Health,Developmental Biology | Cell Biology | Animal Science and Zoology | Endocrinology,3,3629,0.0
57213156619,Fernandes F.A.,Universidade Estadual de Campinas,Campinas,Tie: Mathematics and Statistics | Medicine and Health,Mathematics and Statistics | Medicine and Health | Biology,"Agricultural and Biological Sciences (all) | Applied Mathematics | Statistics and Probability | Epidemiology | Public Health, Environmental and Occupational Health",1,6723,0.0
57213159153,Oliveira P.R.S.,Pontificia Universidade Catolica de Campinas,Campinas,Tie: Economics and Business | Social Sciences,Social Sciences | Economics and Business,Sociology and Political Science | Economics and Econometrics,1,3428,0.0
57213173944,Bergamaschi I.P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Oral Surgery | Otorhinolaryngology,1,1281,0.0
57213185556,da Silva Reis M.,Hub de Inteligência Artificial e Arquiteturas Cognitivas (H.IAAC),Campinas,Computer Science,Computer Science | Engineering,Engineering (all) | Computer Science Applications | Artificial Intelligence,1,22907,0.0
57213195116,Miranda A.C.G.,Gpitas- Ibramed Technology Applied to Health Research Group,Amparo,Medicine and Health,Medicine and Health,Surgery | Dermatology,1,3629,0.0
57213196790,Heissler R.F.,Universidade do Vale do Rio dos Sinos,Sao Leopoldo,Computer Science,Engineering | Computer Science,Electrical and Electronic Engineering | Computer Science Applications,1,7630,0.0
57213199437,Lessio Cazarin C.,Petrobras,Rio de Janeiro,Engineering,Engineering | Geosciences,Geotechnical Engineering and Engineering Geology | Electrical and Electronic Engineering,1,9364,0.0
57213220964,Sim-Sim M.M.F.,University of Évora,Evora,Medicine and Health,Medicine and Health,Rheumatology | Obstetrics and Gynecology,2,21649,393.208547764758
57213267355,Kerwald J.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Biology | Chemistry | Medicine and Health,Chemistry (miscellaneous) | Biomaterials | Biomedical Engineering | Engineering (miscellaneous),1,24170,0.0
57213268547,Mendonça J.A.V.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering | Chemistry,"Electronic, Optical and Magnetic Materials | Atomic and Molecular Physics, and Optics | Physical and Theoretical Chemistry | Electrical and Electronic Engineering",1,1526,0.0
57213355502,Fassina C.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Social Sciences | Biology,"Environmental Science (all) | Social Sciences (all) | Global and Planetary Change | Geography, Planning and Development | Ecology | Agricultural and Biological Sciences (miscellaneous) | Nature and Landscape Conservation | Management, Monitoring, Policy and Law",2,21378,12.0
57213389252,Pitombeira J.P.A.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology | Geochemistry and Petrology,1,3200,0.0
57213391197,Prashanth M.,Indira Gandhi National Open University,New Delhi,Geosciences,Geosciences,Earth and Planetary Sciences (all),1,2257,0.0
57213402436,de Lima G.T.N.P.,Prefeitura Municipal de Jundiaí,Jundiai,Geosciences,Geosciences | Medicine and Health,"Aquatic Science | Environmental Science (all) | Public Health, Environmental and Occupational Health",1,7635,0.0
57213444481,Machado M.D.D.C.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Social Sciences,Social Sciences,Religious Studies | Sociology and Political Science,1,19062,0.0
57213505294,Silva G.C.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Medicine and Health | Geosciences | Social Sciences,"Pharmaceutical Science | Chemistry (all) | Environmental Chemistry | Pollution | Management, Monitoring, Policy and Law | Chemistry (miscellaneous) | Aging | Drug Discovery | Dermatology | Colloid and Surface Chemistry",3,23890,0.0
57213515685,Gonçalves L.,Universidade Estadual de Campinas,Campinas,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",2,23597,616517.3134231039
57213523332,Ribeiro M.R.S.,Centro Universitário Internacional UNINTER,Sao Jose do Rio Preto,Undefined,Undefined,Multidisciplinary,1,10487,0.0
57213539478,Shahidi M.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Mathematics and Statistics | Engineering | Philosophy and Humanities,Artificial Intelligence | Logic | Theoretical Computer Science | Applied Mathematics | Mathematics (all) | Computer Science Applications | Information Systems and Management | Control and Systems Engineering | Software | Computational Mathematics | Signal Processing | Computer Networks and Communications | Computer Science (miscellaneous) | Engineering (miscellaneous) | Computer Science (all),10,9405,81097.19655473145
57213557667,da Costa L.F.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry,Chemistry | Biology,Analytical Chemistry | Agronomy and Crop Science,2,4099,0.0
57213595044,Soares J.A.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Computer Science | Physics | Chemistry | Biology | Social Sciences | Other/Unclassified | Medicine and Health | Geosciences,"Electrical and Electronic Engineering | Artificial Intelligence | Computer Networks and Communications | Atomic and Molecular Physics, and Optics | Instrumentation | Hardware and Architecture | Safety, Risk, Reliability and Quality | Control and Systems Engineering | Analytical Chemistry | Information Systems | Biochemistry | Communication | Signal Processing | Control and Optimization | Radiology, Nuclear Medicine and Imaging | Software | Computer Science Applications | Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electronic, Optical and Magnetic Materials | Information Systems and Management",12,10692,91529.28337718018
57213595981,Lima L.H.F.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Otorhinolaryngology | Oral Surgery,2,3549,187.82463389056215
57213601332,da Costa Silveira K.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Medicine and Health,Biology | Medicine and Health,Genetics | Genetics (clinical),1,7484,0.0
57213605510,de Azevedo A.B.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Pathology and Forensic Medicine | Oral Surgery | Otorhinolaryngology | Cancer Research | Periodontics,1,23015,0.0
57213619538,Teixeira J.L.d.P.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology | Undefined,"Food Science | Analytical Chemistry | Applied Microbiology and Biotechnology | Safety, Risk, Reliability and Quality | Safety Research",4,415,6120.81730195162
57213619626,Gallagher K.P.D.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Otorhinolaryngology | Dentistry (all),1,23015,0.0
57213619699,Ferreira R.C.,Universidade Estadual de Campinas,Campinas,Engineering,Computer Science | Engineering | Physics | Chemistry | Biology | Mathematics and Statistics,"Information Systems | Electrical and Electronic Engineering | Analytical Chemistry | Atomic and Molecular Physics, and Optics | Biochemistry | Instrumentation | Mathematical Physics | Physics and Astronomy (miscellaneous) | Physics and Astronomy (all) | Computer Science (all) | Materials Science (all) | Engineering (all)",4,6614,0.25
57213619756,Arias-Monsalve C.S.,Corporación Universitaria Remington,Medellin,Medicine and Health,Medicine and Health | Social Sciences | Computer Science,"Public Health, Environmental and Occupational Health | Health Policy | Epidemiology | Health Information Management",1,4695,0.0
